tf_id,plant_date,area,trees,lat,lon,date,year,month
85,14 March 2020,207,"Apple, crab(Malus sylvestris) ",51.777889,-1.469139,2020-03-14,2020,3
85,14 March 2020,207," Birch, downy(Betula pubescens) ",51.777889,-1.469139,2020-03-14,2020,3
85,14 March 2020,207," Birch, silver(Betula pendula) ",51.777889,-1.469139,2020-03-14,2020,3
85,14 March 2020,207, Blackthorn(Prunus spinosa) ,51.777889,-1.469139,2020-03-14,2020,3
85,14 March 2020,207, Dogwood(Cornus sanguinea) ,51.777889,-1.469139,2020-03-14,2020,3
85,14 March 2020,207, Elder(Sambucus nigra) ,51.777889,-1.469139,2020-03-14,2020,3
85,14 March 2020,207," Guelder, rose(Viburnum opulus) ",51.777889,-1.469139,2020-03-14,2020,3
85,14 March 2020,207, Hazel(Corylus avellana) ,51.777889,-1.469139,2020-03-14,2020,3
85,14 March 2020,207," Maple, field(Acer campestre) ",51.777889,-1.469139,2020-03-14,2020,3
85,14 March 2020,207," Oak, english(Quercus robur) ",51.777889,-1.469139,2020-03-14,2020,3
85,14 March 2020,207," Oak, sessile(Quercus petraea) ",51.777889,-1.469139,2020-03-14,2020,3
85,14 March 2020,207," Willow, goat(Salix caprea)",51.777889,-1.469139,2020-03-14,2020,3
86,28 January 2021,201,Alder(Alnus glutinosa) ,51.769139,-1.215472,2021-01-28,2021,1
86,28 January 2021,201," Apple, crab(Malus sylvestris) ",51.769139,-1.215472,2021-01-28,2021,1
86,28 January 2021,201," Birch, silver(Betula pendula) ",51.769139,-1.215472,2021-01-28,2021,1
86,28 January 2021,201, Blackthorn(Prunus spinosa) ,51.769139,-1.215472,2021-01-28,2021,1
86,28 January 2021,201," Cherry, bird(Prunus padus) ",51.769139,-1.215472,2021-01-28,2021,1
86,28 January 2021,201," Cherry, wild(Prunus avium) ",51.769139,-1.215472,2021-01-28,2021,1
86,28 January 2021,201, Common privet(Ligustrum vulgare) ,51.769139,-1.215472,2021-01-28,2021,1
86,28 January 2021,201, Dogwood(Cornus sanguinea) ,51.769139,-1.215472,2021-01-28,2021,1
86,28 January 2021,201, Elder(Sambucus nigra) ,51.769139,-1.215472,2021-01-28,2021,1
86,28 January 2021,201," Elm, wych(Ulmus glabra) ",51.769139,-1.215472,2021-01-28,2021,1
86,28 January 2021,201," Guelder, rose(Viburnum opulus) ",51.769139,-1.215472,2021-01-28,2021,1
86,28 January 2021,201, Hawthorn(Crataegus monogyna) ,51.769139,-1.215472,2021-01-28,2021,1
86,28 January 2021,201, Hazel(Corylus avellana) ,51.769139,-1.215472,2021-01-28,2021,1
86,28 January 2021,201, Hornbeam(Carpinus betulus) ,51.769139,-1.215472,2021-01-28,2021,1
86,28 January 2021,201," Lime, large-leaved(Tilia platyphyllos) ",51.769139,-1.215472,2021-01-28,2021,1
86,28 January 2021,201," Lime, small-leaved(Tilia cordata) ",51.769139,-1.215472,2021-01-28,2021,1
86,28 January 2021,201," Maple, field(Acer campestre) ",51.769139,-1.215472,2021-01-28,2021,1
86,28 January 2021,201," Oak, english(Quercus robur) ",51.769139,-1.215472,2021-01-28,2021,1
86,28 January 2021,201, Rowan(Sorbus aucuparia) ,51.769139,-1.215472,2021-01-28,2021,1
86,28 January 2021,201, Spindle(Euonymus europaea) ,51.769139,-1.215472,2021-01-28,2021,1
86,28 January 2021,201, Wild service tree(Sorbus torminalis),51.769139,-1.215472,2021-01-28,2021,1
87,04 February 2021,206,Alder(Alnus glutinosa) ,51.734778,-1.239861,2021-02-04,2021,2
87,04 February 2021,206, Alder buckthorn(Frangula alnus) ,51.734778,-1.239861,2021-02-04,2021,2
87,04 February 2021,206," Apple, crab(Malus sylvestris) ",51.734778,-1.239861,2021-02-04,2021,2
87,04 February 2021,206," Birch, silver(Betula pendula) ",51.734778,-1.239861,2021-02-04,2021,2
87,04 February 2021,206, Blackthorn(Prunus spinosa) ,51.734778,-1.239861,2021-02-04,2021,2
87,04 February 2021,206," Cherry, wild(Prunus avium) ",51.734778,-1.239861,2021-02-04,2021,2
87,04 February 2021,206, Dog Rose(Rosa canina) ,51.734778,-1.239861,2021-02-04,2021,2
87,04 February 2021,206, Elder(Sambucus nigra) ,51.734778,-1.239861,2021-02-04,2021,2
87,04 February 2021,206," Elm, wych(Ulmus glabra) ",51.734778,-1.239861,2021-02-04,2021,2
87,04 February 2021,206," Guelder, rose(Viburnum opulus) ",51.734778,-1.239861,2021-02-04,2021,2
87,04 February 2021,206, Hawthorn(Crataegus monogyna) ,51.734778,-1.239861,2021-02-04,2021,2
87,04 February 2021,206, Hazel(Corylus avellana) ,51.734778,-1.239861,2021-02-04,2021,2
87,04 February 2021,206, Hornbeam(Carpinus betulus) ,51.734778,-1.239861,2021-02-04,2021,2
87,04 February 2021,206," Lime, small-leaved(Tilia cordata) ",51.734778,-1.239861,2021-02-04,2021,2
87,04 February 2021,206," Oak, english(Quercus robur) ",51.734778,-1.239861,2021-02-04,2021,2
87,04 February 2021,206," Oak, sessile(Quercus petraea) ",51.734778,-1.239861,2021-02-04,2021,2
87,04 February 2021,206," Poplar, black(Poplus nigra) ",51.734778,-1.239861,2021-02-04,2021,2
87,04 February 2021,206, Wild service tree(Sorbus torminalis) ,51.734778,-1.239861,2021-02-04,2021,2
87,04 February 2021,206," Willow, goat(Salix caprea)",51.734778,-1.239861,2021-02-04,2021,2
88,04 February 2021,205,Alder(Alnus glutinosa) ,51.500278,-2.600333,2021-02-04,2021,2
88,04 February 2021,205," Apple, crab(Malus sylvestris) ",51.500278,-2.600333,2021-02-04,2021,2
88,04 February 2021,205," Beech, common(Fagus sylvatica) ",51.500278,-2.600333,2021-02-04,2021,2
88,04 February 2021,205," Birch, downy(Betula pubescens) ",51.500278,-2.600333,2021-02-04,2021,2
88,04 February 2021,205," Birch, silver(Betula pendula) ",51.500278,-2.600333,2021-02-04,2021,2
88,04 February 2021,205, Blackthorn(Prunus spinosa) ,51.500278,-2.600333,2021-02-04,2021,2
88,04 February 2021,205," Cherry, wild(Prunus avium) ",51.500278,-2.600333,2021-02-04,2021,2
88,04 February 2021,205, Common privet(Ligustrum vulgare) ,51.500278,-2.600333,2021-02-04,2021,2
88,04 February 2021,205, Dog Rose(Rosa canina) ,51.500278,-2.600333,2021-02-04,2021,2
88,04 February 2021,205, Dogwood(Cornus sanguinea) ,51.500278,-2.600333,2021-02-04,2021,2
88,04 February 2021,205, Elder(Sambucus nigra) ,51.500278,-2.600333,2021-02-04,2021,2
88,04 February 2021,205," Guelder, rose(Viburnum opulus) ",51.500278,-2.600333,2021-02-04,2021,2
88,04 February 2021,205, Hawthorn(Crataegus monogyna) ,51.500278,-2.600333,2021-02-04,2021,2
88,04 February 2021,205, Hazel(Corylus avellana) ,51.500278,-2.600333,2021-02-04,2021,2
88,04 February 2021,205, Hornbeam(Carpinus betulus) ,51.500278,-2.600333,2021-02-04,2021,2
88,04 February 2021,205," Lime, large-leaved(Tilia platyphyllos) ",51.500278,-2.600333,2021-02-04,2021,2
88,04 February 2021,205," Lime, small-leaved(Tilia cordata) ",51.500278,-2.600333,2021-02-04,2021,2
88,04 February 2021,205," Maple, field(Acer campestre) ",51.500278,-2.600333,2021-02-04,2021,2
88,04 February 2021,205," Oak, english(Quercus robur) ",51.500278,-2.600333,2021-02-04,2021,2
88,04 February 2021,205, Spindle(Euonymus europaea) ,51.500278,-2.600333,2021-02-04,2021,2
88,04 February 2021,205, Wayfaring tree(Viburnum lantana) ,51.500278,-2.600333,2021-02-04,2021,2
88,04 February 2021,205, Whitebeam(Sorbus aria) ,51.500278,-2.600333,2021-02-04,2021,2
88,04 February 2021,205, Wild service tree(Sorbus torminalis) ,51.500278,-2.600333,2021-02-04,2021,2
88,04 February 2021,205," Willow, goat(Salix caprea)",51.500278,-2.600333,2021-02-04,2021,2
89,19 February 2021,206,Alder(Alnus glutinosa) ,55.87525,-4.160222,2021-02-19,2021,2
89,19 February 2021,206," Apple, crab(Malus sylvestris) ",55.87525,-4.160222,2021-02-19,2021,2
89,19 February 2021,206," Birch, downy(Betula pubescens) ",55.87525,-4.160222,2021-02-19,2021,2
89,19 February 2021,206," Birch, silver(Betula pendula) ",55.87525,-4.160222,2021-02-19,2021,2
89,19 February 2021,206, Broom(Cytisus scoparius) ,55.87525,-4.160222,2021-02-19,2021,2
89,19 February 2021,206," Cherry, wild(Prunus avium) ",55.87525,-4.160222,2021-02-19,2021,2
89,19 February 2021,206, Dog Rose(Rosa canina) ,55.87525,-4.160222,2021-02-19,2021,2
89,19 February 2021,206," Elm, wych(Ulmus glabra) ",55.87525,-4.160222,2021-02-19,2021,2
89,19 February 2021,206, Gorse(Ulex europaeus) ,55.87525,-4.160222,2021-02-19,2021,2
89,19 February 2021,206, Hawthorn(Crataegus monogyna) ,55.87525,-4.160222,2021-02-19,2021,2
89,19 February 2021,206, Hazel(Corylus avellana) ,55.87525,-4.160222,2021-02-19,2021,2
89,19 February 2021,206, Heather(Calluna vulgaris) ,55.87525,-4.160222,2021-02-19,2021,2
89,19 February 2021,206, Holly(Ilex aquifolium) ,55.87525,-4.160222,2021-02-19,2021,2
89,19 February 2021,206," Lime, small-leaved(Tilia cordata) ",55.87525,-4.160222,2021-02-19,2021,2
89,19 February 2021,206," Oak, sessile(Quercus petraea) ",55.87525,-4.160222,2021-02-19,2021,2
89,19 February 2021,206," Pine, scots(Pinus sylvestris)",55.87525,-4.160222,2021-02-19,2021,2
90,22 February 2021,200,"Apple, crab(Malus sylvestris) ",49.193417,-2.091139,2021-02-22,2021,2
90,22 February 2021,200, Ash(Fraxinus excelsior) ,49.193417,-2.091139,2021-02-22,2021,2
90,22 February 2021,200, Blackthorn(Prunus spinosa) ,49.193417,-2.091139,2021-02-22,2021,2
90,22 February 2021,200, Cherry Plum(Prunus cerasifera) ,49.193417,-2.091139,2021-02-22,2021,2
90,22 February 2021,200," Cherry, bird(Prunus padus) ",49.193417,-2.091139,2021-02-22,2021,2
90,22 February 2021,200," Cherry, wild(Prunus avium) ",49.193417,-2.091139,2021-02-22,2021,2
90,22 February 2021,200, Dog Rose(Rosa canina) ,49.193417,-2.091139,2021-02-22,2021,2
90,22 February 2021,200, Elder(Sambucus nigra) ,49.193417,-2.091139,2021-02-22,2021,2
90,22 February 2021,200, Hawthorn(Crataegus monogyna) ,49.193417,-2.091139,2021-02-22,2021,2
90,22 February 2021,200, Hazel(Corylus avellana) ,49.193417,-2.091139,2021-02-22,2021,2
90,22 February 2021,200, Holly(Ilex aquifolium) ,49.193417,-2.091139,2021-02-22,2021,2
90,22 February 2021,200, Medlar(Mespilus germanica) ,49.193417,-2.091139,2021-02-22,2021,2
90,22 February 2021,200," Oak, english(Quercus robur) ",49.193417,-2.091139,2021-02-22,2021,2
90,22 February 2021,200, Sweet chestnut(Castanea sativa) ,49.193417,-2.091139,2021-02-22,2021,2
90,22 February 2021,200, Wild Pear(Pyrus communis),49.193417,-2.091139,2021-02-22,2021,2
91,26 February 2021,205,Alder buckthorn(Frangula alnus) ,52.632139,-1.174139,2021-02-26,2021,2
91,26 February 2021,205," Apple, crab(Malus sylvestris) ",52.632139,-1.174139,2021-02-26,2021,2
91,26 February 2021,205," Beech, common(Fagus sylvatica) ",52.632139,-1.174139,2021-02-26,2021,2
91,26 February 2021,205," Birch, downy(Betula pubescens) ",52.632139,-1.174139,2021-02-26,2021,2
91,26 February 2021,205," Birch, silver(Betula pendula) ",52.632139,-1.174139,2021-02-26,2021,2
91,26 February 2021,205, Blackthorn(Prunus spinosa) ,52.632139,-1.174139,2021-02-26,2021,2
91,26 February 2021,205," Cherry, wild(Prunus avium) ",52.632139,-1.174139,2021-02-26,2021,2
91,26 February 2021,205, Dog Rose(Rosa canina) ,52.632139,-1.174139,2021-02-26,2021,2
91,26 February 2021,205," Elm, wych(Ulmus glabra) ",52.632139,-1.174139,2021-02-26,2021,2
91,26 February 2021,205," Guelder, rose(Viburnum opulus) ",52.632139,-1.174139,2021-02-26,2021,2
91,26 February 2021,205, Hawthorn(Crataegus monogyna) ,52.632139,-1.174139,2021-02-26,2021,2
91,26 February 2021,205, Hazel(Corylus avellana) ,52.632139,-1.174139,2021-02-26,2021,2
91,26 February 2021,205, Heather(Calluna vulgaris) ,52.632139,-1.174139,2021-02-26,2021,2
91,26 February 2021,205, Holly(Ilex aquifolium) ,52.632139,-1.174139,2021-02-26,2021,2
91,26 February 2021,205, Hornbeam(Carpinus betulus) ,52.632139,-1.174139,2021-02-26,2021,2
91,26 February 2021,205," Lime, large-leaved(Tilia platyphyllos) ",52.632139,-1.174139,2021-02-26,2021,2
91,26 February 2021,205," Lime, small-leaved(Tilia cordata) ",52.632139,-1.174139,2021-02-26,2021,2
91,26 February 2021,205," Oak, english(Quercus robur) ",52.632139,-1.174139,2021-02-26,2021,2
91,26 February 2021,205," Oak, sessile(Quercus petraea) ",52.632139,-1.174139,2021-02-26,2021,2
91,26 February 2021,205, Wild service tree(Sorbus torminalis),52.632139,-1.174139,2021-02-26,2021,2
92,02 March 2021,205,Alder(Alnus glutinosa) ,52.535444,-1.861139,2021-03-02,2021,3
92,02 March 2021,205," Apple, crab(Malus sylvestris) ",52.535444,-1.861139,2021-03-02,2021,3
92,02 March 2021,205," Birch, downy(Betula pubescens) ",52.535444,-1.861139,2021-03-02,2021,3
92,02 March 2021,205," Birch, silver(Betula pendula) ",52.535444,-1.861139,2021-03-02,2021,3
92,02 March 2021,205, Blackthorn(Prunus spinosa) ,52.535444,-1.861139,2021-03-02,2021,3
92,02 March 2021,205, Broom(Cytisus scoparius) ,52.535444,-1.861139,2021-03-02,2021,3
92,02 March 2021,205," Cherry, bird(Prunus padus) ",52.535444,-1.861139,2021-03-02,2021,3
92,02 March 2021,205, Dogwood(Cornus sanguinea) ,52.535444,-1.861139,2021-03-02,2021,3
92,02 March 2021,205," Guelder, rose(Viburnum opulus) ",52.535444,-1.861139,2021-03-02,2021,3
92,02 March 2021,205, Hawthorn(Crataegus monogyna) ,52.535444,-1.861139,2021-03-02,2021,3
92,02 March 2021,205, Hazel(Corylus avellana) ,52.535444,-1.861139,2021-03-02,2021,3
92,02 March 2021,205, Heather(Calluna vulgaris) ,52.535444,-1.861139,2021-03-02,2021,3
92,02 March 2021,205, Hornbeam(Carpinus betulus) ,52.535444,-1.861139,2021-03-02,2021,3
92,02 March 2021,205," Lime, large-leaved(Tilia platyphyllos) ",52.535444,-1.861139,2021-03-02,2021,3
92,02 March 2021,205," Lime, small-leaved(Tilia cordata) ",52.535444,-1.861139,2021-03-02,2021,3
92,02 March 2021,205," Oak, english(Quercus robur) ",52.535444,-1.861139,2021-03-02,2021,3
92,02 March 2021,205," Oak, sessile(Quercus petraea) ",52.535444,-1.861139,2021-03-02,2021,3
92,02 March 2021,205, Rowan(Sorbus aucuparia) ,52.535444,-1.861139,2021-03-02,2021,3
92,02 March 2021,205, Wild service tree(Sorbus torminalis) ,52.535444,-1.861139,2021-03-02,2021,3
92,02 March 2021,205," Willow, goat(Salix caprea) ",52.535444,-1.861139,2021-03-02,2021,3
92,02 March 2021,205," Willow, grey(Salix cinerea subsp. Oleifolia)",52.535444,-1.861139,2021-03-02,2021,3
93,08 March 2021,200,"Apple, crab(Malus sylvestris) ",51.511028,-0.227833,2021-03-08,2021,3
93,08 March 2021,200," Beech, common(Fagus sylvatica) ",51.511028,-0.227833,2021-03-08,2021,3
93,08 March 2021,200," Birch, silver(Betula pendula) ",51.511028,-0.227833,2021-03-08,2021,3
93,08 March 2021,200, Blackthorn(Prunus spinosa) ,51.511028,-0.227833,2021-03-08,2021,3
93,08 March 2021,200, Broom(Cytisus scoparius) ,51.511028,-0.227833,2021-03-08,2021,3
93,08 March 2021,200," Cherry, wild(Prunus avium) ",51.511028,-0.227833,2021-03-08,2021,3
93,08 March 2021,200, Dog Rose(Rosa canina) ,51.511028,-0.227833,2021-03-08,2021,3
93,08 March 2021,200, Gorse(Ulex europaeus) ,51.511028,-0.227833,2021-03-08,2021,3
93,08 March 2021,200, Hawthorn(Crataegus monogyna) ,51.511028,-0.227833,2021-03-08,2021,3
93,08 March 2021,200, Hazel(Corylus avellana) ,51.511028,-0.227833,2021-03-08,2021,3
93,08 March 2021,200, Holly(Ilex aquifolium) ,51.511028,-0.227833,2021-03-08,2021,3
93,08 March 2021,200, Hornbeam(Carpinus betulus) ,51.511028,-0.227833,2021-03-08,2021,3
93,08 March 2021,200," Lime, small-leaved(Tilia cordata) ",51.511028,-0.227833,2021-03-08,2021,3
93,08 March 2021,200," Maple, field(Acer campestre) ",51.511028,-0.227833,2021-03-08,2021,3
93,08 March 2021,200," Oak, sessile(Quercus petraea) ",51.511028,-0.227833,2021-03-08,2021,3
93,08 March 2021,200, Rowan(Sorbus aucuparia) ,51.511028,-0.227833,2021-03-08,2021,3
93,08 March 2021,200, Wild service tree(Sorbus torminalis),51.511028,-0.227833,2021-03-08,2021,3
94,11 March 2021,205,Alder(Alnus glutinosa) ,50.828,-0.298167,2021-03-11,2021,3
94,11 March 2021,205," Birch, silver(Betula pendula) ",50.828,-0.298167,2021-03-11,2021,3
94,11 March 2021,205, Blackthorn(Prunus spinosa) ,50.828,-0.298167,2021-03-11,2021,3
94,11 March 2021,205, Dog Rose(Rosa canina) ,50.828,-0.298167,2021-03-11,2021,3
94,11 March 2021,205, Dogwood(Cornus sanguinea) ,50.828,-0.298167,2021-03-11,2021,3
94,11 March 2021,205, Gorse(Ulex europaeus) ,50.828,-0.298167,2021-03-11,2021,3
94,11 March 2021,205," Guelder, rose(Viburnum opulus) ",50.828,-0.298167,2021-03-11,2021,3
94,11 March 2021,205, Hawthorn(Crataegus monogyna) ,50.828,-0.298167,2021-03-11,2021,3
94,11 March 2021,205, Hazel(Corylus avellana) ,50.828,-0.298167,2021-03-11,2021,3
94,11 March 2021,205, Holly(Ilex aquifolium) ,50.828,-0.298167,2021-03-11,2021,3
94,11 March 2021,205, Hornbeam(Carpinus betulus) ,50.828,-0.298167,2021-03-11,2021,3
94,11 March 2021,205," Lime, small-leaved(Tilia cordata) ",50.828,-0.298167,2021-03-11,2021,3
94,11 March 2021,205," Oak, english(Quercus robur) ",50.828,-0.298167,2021-03-11,2021,3
94,11 March 2021,205," Oak, sessile(Quercus petraea) ",50.828,-0.298167,2021-03-11,2021,3
94,11 March 2021,205, Rowan(Sorbus aucuparia) ,50.828,-0.298167,2021-03-11,2021,3
94,11 March 2021,205, Wild service tree(Sorbus torminalis) ,50.828,-0.298167,2021-03-11,2021,3
94,11 March 2021,205," Willow, grey(Salix cinerea subsp. Oleifolia)",50.828,-0.298167,2021-03-11,2021,3
95,10 March 2021,205,"Beech, common(Fagus sylvatica) ",52.582056,-2.146194,2021-03-10,2021,3
95,10 March 2021,205," Birch, downy(Betula pubescens) ",52.582056,-2.146194,2021-03-10,2021,3
95,10 March 2021,205," Birch, silver(Betula pendula) ",52.582056,-2.146194,2021-03-10,2021,3
95,10 March 2021,205, Blackthorn(Prunus spinosa) ,52.582056,-2.146194,2021-03-10,2021,3
95,10 March 2021,205," Cherry, wild(Prunus avium) ",52.582056,-2.146194,2021-03-10,2021,3
95,10 March 2021,205, Dog Rose(Rosa canina) ,52.582056,-2.146194,2021-03-10,2021,3
95,10 March 2021,205," Elm, wych(Ulmus glabra) ",52.582056,-2.146194,2021-03-10,2021,3
95,10 March 2021,205," Guelder, rose(Viburnum opulus) ",52.582056,-2.146194,2021-03-10,2021,3
95,10 March 2021,205, Hawthorn(Crataegus monogyna) ,52.582056,-2.146194,2021-03-10,2021,3
95,10 March 2021,205, Hazel(Corylus avellana) ,52.582056,-2.146194,2021-03-10,2021,3
95,10 March 2021,205, Heather(Calluna vulgaris) ,52.582056,-2.146194,2021-03-10,2021,3
95,10 March 2021,205, Hornbeam(Carpinus betulus) ,52.582056,-2.146194,2021-03-10,2021,3
95,10 March 2021,205," Lime, large-leaved(Tilia platyphyllos) ",52.582056,-2.146194,2021-03-10,2021,3
95,10 March 2021,205," Lime, small-leaved(Tilia cordata) ",52.582056,-2.146194,2021-03-10,2021,3
95,10 March 2021,205," Oak, english(Quercus robur) ",52.582056,-2.146194,2021-03-10,2021,3
95,10 March 2021,205," Oak, sessile(Quercus petraea) ",52.582056,-2.146194,2021-03-10,2021,3
95,10 March 2021,205, Rowan(Sorbus aucuparia) ,52.582056,-2.146194,2021-03-10,2021,3
95,10 March 2021,205, Wild service tree(Sorbus torminalis),52.582056,-2.146194,2021-03-10,2021,3
96,11 March 2021,205,Alder(Alnus glutinosa) ,51.542778,-1.786361,2021-03-11,2021,3
96,11 March 2021,205," Apple, crab(Malus sylvestris) ",51.542778,-1.786361,2021-03-11,2021,3
96,11 March 2021,205," Birch, silver(Betula pendula) ",51.542778,-1.786361,2021-03-11,2021,3
96,11 March 2021,205, Blackthorn(Prunus spinosa) ,51.542778,-1.786361,2021-03-11,2021,3
96,11 March 2021,205, Dog Rose(Rosa canina) ,51.542778,-1.786361,2021-03-11,2021,3
96,11 March 2021,205, Dogwood(Cornus sanguinea) ,51.542778,-1.786361,2021-03-11,2021,3
96,11 March 2021,205," Elm, wych(Ulmus glabra) ",51.542778,-1.786361,2021-03-11,2021,3
96,11 March 2021,205," Guelder, rose(Viburnum opulus) ",51.542778,-1.786361,2021-03-11,2021,3
96,11 March 2021,205, Hawthorn(Crataegus monogyna) ,51.542778,-1.786361,2021-03-11,2021,3
96,11 March 2021,205, Hazel(Corylus avellana) ,51.542778,-1.786361,2021-03-11,2021,3
96,11 March 2021,205, Hornbeam(Carpinus betulus) ,51.542778,-1.786361,2021-03-11,2021,3
96,11 March 2021,205," Lime, small-leaved(Tilia cordata) ",51.542778,-1.786361,2021-03-11,2021,3
96,11 March 2021,205," Oak, english(Quercus robur) ",51.542778,-1.786361,2021-03-11,2021,3
96,11 March 2021,205, Wild service tree(Sorbus torminalis) ,51.542778,-1.786361,2021-03-11,2021,3
96,11 March 2021,205," Willow, goat(Salix caprea) ",51.542778,-1.786361,2021-03-11,2021,3
96,11 March 2021,205," Willow, grey(Salix cinerea subsp. Oleifolia)",51.542778,-1.786361,2021-03-11,2021,3
97,18 March 2021,209,Alder(Alnus glutinosa) ,51.556861,0.09075,2021-03-18,2021,3
97,18 March 2021,209, Alder buckthorn(Frangula alnus) ,51.556861,0.09075,2021-03-18,2021,3
97,18 March 2021,209," Apple, crab(Malus sylvestris) ",51.556861,0.09075,2021-03-18,2021,3
97,18 March 2021,209," Beech, common(Fagus sylvatica) ",51.556861,0.09075,2021-03-18,2021,3
97,18 March 2021,209," Birch, downy(Betula pubescens) ",51.556861,0.09075,2021-03-18,2021,3
97,18 March 2021,209," Birch, silver(Betula pendula) ",51.556861,0.09075,2021-03-18,2021,3
97,18 March 2021,209, Blackthorn(Prunus spinosa) ,51.556861,0.09075,2021-03-18,2021,3
97,18 March 2021,209, Broom(Cytisus scoparius) ,51.556861,0.09075,2021-03-18,2021,3
97,18 March 2021,209," Cherry, wild(Prunus avium) ",51.556861,0.09075,2021-03-18,2021,3
97,18 March 2021,209, Dog Rose(Rosa canina) ,51.556861,0.09075,2021-03-18,2021,3
97,18 March 2021,209, Hawthorn(Crataegus monogyna) ,51.556861,0.09075,2021-03-18,2021,3
97,18 March 2021,209, Hazel(Corylus avellana) ,51.556861,0.09075,2021-03-18,2021,3
97,18 March 2021,209, Heather(Calluna vulgaris) ,51.556861,0.09075,2021-03-18,2021,3
97,18 March 2021,209, Holly(Ilex aquifolium) ,51.556861,0.09075,2021-03-18,2021,3
97,18 March 2021,209, Hornbeam(Carpinus betulus) ,51.556861,0.09075,2021-03-18,2021,3
97,18 March 2021,209," Lime, large-leaved(Tilia platyphyllos) ",51.556861,0.09075,2021-03-18,2021,3
97,18 March 2021,209," Oak, english(Quercus robur) ",51.556861,0.09075,2021-03-18,2021,3
97,18 March 2021,209," Oak, sessile(Quercus petraea) ",51.556861,0.09075,2021-03-18,2021,3
97,18 March 2021,209, Rowan(Sorbus aucuparia) ,51.556861,0.09075,2021-03-18,2021,3
97,18 March 2021,209, Wild service tree(Sorbus torminalis) ,51.556861,0.09075,2021-03-18,2021,3
97,18 March 2021,209," Willow, goat(Salix caprea) ",51.556861,0.09075,2021-03-18,2021,3
97,18 March 2021,209," Willow, grey(Salix cinerea subsp. Oleifolia)",51.556861,0.09075,2021-03-18,2021,3
98,26 March 2021,202,Alder(Alnus glutinosa) ,51.404913,-1.341047,2021-03-26,2021,3
98,26 March 2021,202, Alder buckthorn(Frangula alnus) ,51.404913,-1.341047,2021-03-26,2021,3
98,26 March 2021,202," Apple, crab(Malus sylvestris) ",51.404913,-1.341047,2021-03-26,2021,3
98,26 March 2021,202," Birch, downy(Betula pubescens) ",51.404913,-1.341047,2021-03-26,2021,3
98,26 March 2021,202," Birch, silver(Betula pendula) ",51.404913,-1.341047,2021-03-26,2021,3
98,26 March 2021,202," Cherry, wild(Prunus avium) ",51.404913,-1.341047,2021-03-26,2021,3
98,26 March 2021,202, Dog Rose(Rosa canina) ,51.404913,-1.341047,2021-03-26,2021,3
98,26 March 2021,202, Elder(Sambucus nigra) ,51.404913,-1.341047,2021-03-26,2021,3
98,26 March 2021,202," Elm, wych(Ulmus glabra) ",51.404913,-1.341047,2021-03-26,2021,3
98,26 March 2021,202, Hawthorn(Crataegus monogyna) ,51.404913,-1.341047,2021-03-26,2021,3
98,26 March 2021,202, Hazel(Corylus avellana) ,51.404913,-1.341047,2021-03-26,2021,3
98,26 March 2021,202, Holly(Ilex aquifolium) ,51.404913,-1.341047,2021-03-26,2021,3
98,26 March 2021,202, Hornbeam(Carpinus betulus) ,51.404913,-1.341047,2021-03-26,2021,3
98,26 March 2021,202," Lime, small-leaved(Tilia cordata) ",51.404913,-1.341047,2021-03-26,2021,3
98,26 March 2021,202," Oak, english(Quercus robur) ",51.404913,-1.341047,2021-03-26,2021,3
98,26 March 2021,202," Oak, sessile(Quercus petraea) ",51.404913,-1.341047,2021-03-26,2021,3
98,26 March 2021,202, Wild service tree(Sorbus torminalis) ,51.404913,-1.341047,2021-03-26,2021,3
98,26 March 2021,202," Willow, goat(Salix caprea) ",51.404913,-1.341047,2021-03-26,2021,3
98,26 March 2021,202," Willow, grey(Salix cinerea subsp. Oleifolia)",51.404913,-1.341047,2021-03-26,2021,3
99,25 March 2021,207,Alder(Alnus glutinosa) ,53.535333,-1.167639,2021-03-25,2021,3
99,25 March 2021,207," Apple, crab(Malus sylvestris) ",53.535333,-1.167639,2021-03-25,2021,3
99,25 March 2021,207," Birch, silver(Betula pendula) ",53.535333,-1.167639,2021-03-25,2021,3
99,25 March 2021,207, Blackthorn(Prunus spinosa) ,53.535333,-1.167639,2021-03-25,2021,3
99,25 March 2021,207," Cherry, bird(Prunus padus) ",53.535333,-1.167639,2021-03-25,2021,3
99,25 March 2021,207," Cherry, wild(Prunus avium) ",53.535333,-1.167639,2021-03-25,2021,3
99,25 March 2021,207, Dog Rose(Rosa canina) ,53.535333,-1.167639,2021-03-25,2021,3
99,25 March 2021,207, Elder(Sambucus nigra) ,53.535333,-1.167639,2021-03-25,2021,3
99,25 March 2021,207," Elm, wych(Ulmus glabra) ",53.535333,-1.167639,2021-03-25,2021,3
99,25 March 2021,207, Hawthorn(Crataegus monogyna) ,53.535333,-1.167639,2021-03-25,2021,3
99,25 March 2021,207, Hazel(Corylus avellana) ,53.535333,-1.167639,2021-03-25,2021,3
99,25 March 2021,207, Holly(Ilex aquifolium) ,53.535333,-1.167639,2021-03-25,2021,3
99,25 March 2021,207, Hornbeam(Carpinus betulus) ,53.535333,-1.167639,2021-03-25,2021,3
99,25 March 2021,207," Lime, small-leaved(Tilia cordata) ",53.535333,-1.167639,2021-03-25,2021,3
99,25 March 2021,207," Maple, field(Acer campestre) ",53.535333,-1.167639,2021-03-25,2021,3
